Drug_Database,Targets
varenicline_all,"['NF1', 'VLDLR', 'BTK', 'AKT1', 'SNRPD3', 'GSK3B', 'MLST8', 'REN', 'CHRNA4/B2', 'CDKL5', 'CHRNA3', 'THRB', 'COL4A3BP', 'APOD', 'TP53I3', 'ACAD8', 'TCN2', 'PGA4', 'JAK2', 'ALDH7A1', 'BHMT', 'CHRNB2', 'CYB5R3', 'SNAI1', 'CHRNA4', 'PCTP', 'TLR1', 'RBP2', 'CHRNA6', 'BMX', 'MAOA', 'SIRT6', 'AKR1B10', 'PRKCQ', 'KDM1A', 'NME2', 'PCNA', 'NOS2', 'ABL1', 'RNLS', 'TCEB2', 'GIF', 'CDC42BPB']"
tenofovir_all,"['ORF1ab', 'MUT', 'SLC22A6', 'CTBP1', 'AK2', 'AK4', 'GRHPR', 'ABCG2', 'UXS1', 'HSD17B1', 'LDHB', 'ABCC10', 'DHRS11', 'CD1D', 'pol', 'THRB', 'NME3', 'GPD1L', 'PTPN9', 'ABCC2', 'RNASEL', 'ARHGAP1', 'CDK2', 'GSTA1', 'SPR', 'PANK1', 'P', 'CBR1', 'BIRC2', 'CBR3', 'ABCC1', 'SLC26A8', 'HSDL2', 'BLVRA', 'RTN4IP1', 'SIRT6', 'OCRL', 'DHRS4', 'HIST1H3H', 'HSD17B4', 'KDM1A', 'NME2', 'PCNA', 'SIRT1', 'NMRAL1', 'HIV RT', 'NME1', 'ABCC3', 'STK25', 'GMDS', 'TK1', 'METTL16', 'RUVBL1']"
desvenlafaxine_all,"['NAT1', 'SERT', 'SLC6A4', 'CYP3A4', 'SLC6A3', 'HTT', 'CYP2D6', 'SLC6A2']"
teniposide_all,"['CETP', 'CDKN1A', 'SLCO2B1', 'Top2a', 'THRA', 'ABCG2', 'MTTP', 'PGR', 'NRIP1', 'ESR2', 'NR1H2', 'BCL2', 'NR1H3', 'GSTP1', 'THRB', 'H2AC25', 'TOP2B', 'ODC1', 'MIR135B', 'CYP2C19', 'ESR1', 'MYC', 'CYP2C9', 'TOP2A', 'ABCC1', 'TOP2', 'CYP3A5', 'MIR196B', 'AR', 'FGF2', 'RXRA', 'FAS', 'NUP50', 'ABCC3', 'CYP3A4', 'ABCB1']"
dexmethylphenidate_all,"['SLC6A2', 'SLC6A4', 'Slc6a2', 'SLC6A3']"
dexrazoxane_all,"['AKR7A2', 'ACE', 'NCOA1', 'SUV39H2', 'RELA', 'NQO2', 'SMYD3', 'ERO1A', 'GALE', 'CD1D', 'TAF10', 'THRB', 'CASP3', 'TP53I3', 'TOP2B', 'PFKFB1', 'NNMT', 'RNASEL', 'F2R', 'AKR1C2', 'AKR7A3', 'TOP2A', 'NCOA2', 'HSDL2', 'TOP2', 'DHODH', 'DHRS4', 'PTGIS', 'NME2', 'EDC3', 'PCNA', 'DCPS', 'NQO1', 'PROCR', 'MMACHC', 'HMGCS2', 'GIF', 'OGT', 'TMEM173', 'FNTB']"
dextromethorphan_all,"['OPRM1', 'GRIN2A', 'SIGMAR1', 'SLC6A4', 'OPRS1']"
benzphetamine_all,"['SLC6A3', 'CYP2E1', 'CYP2B6', 'CYP2B4', 'SLC18A2', 'CYP3A4', 'POR', 'ADRA1A', 'ADRA2A', 'SLC6A2']"
diazoxide_all,"['LPL', 'CYP1A2', 'EHMT2', 'KCNMA1', 'TP53', 'AKT1', 'CCND1', 'IAPP', 'BCL2', 'Kcnj8', 'FLT1', 'NFKB1', 'CTNNB1', 'CCK', 'CYP2D6', 'Kcnj11', 'NT5E', 'NAMPT', 'CASP3', 'CYCS', 'SLC12A3', 'KCNJ8', 'CA1', 'IL10', 'AIFM1', 'Ins1', 'BCL2L1', 'BAX', 'ABCC9', 'ABCC8', 'KCNJ11', 'HMOX1', 'GCG', 'IL6', 'TNF', 'GPD2', 'CALCA', 'CYP7B1', 'ATP1A1', 'NOS2', 'PDX1', 'INS', 'SLC2A2', 'LEP', 'CA2', 'SNAP25', 'GLUL']"
dicyclomine_all,"['CHRM4', 'CYP1A2', 'DRD1', 'SLC22A2', 'EHMT2', 'CHRM1', 'CHRM3', 'CYP3A4', 'CHRM2', 'CYP2D6']"
darifenacin_all,"['CHRM4', 'KCNH2', 'CHRM5', 'CHRM1', 'CHRM3', 'CYP3A4', 'CHRM2', 'CYP2D6']"
timolol_all,"['RGS4', 'ADRB1', 'e', 'ADRB2', 'MAPK3', 'MAPK1', 'CYP2C19', 'RGS3', 'AOC1', 'ABCB1', 'CYP2D6']"
mycophenolic acid_all,"['RAN', 'UGT1A10', 'UGT1A9', 'PFN1', 'ACTR8', 'CRYL1', 'GSK3B', 'IMPDH2', 'AKR1C4', 'THRB', 'TRMT61B', 'WASL', 'RAB8A', 'GPD1L', 'UGT2B7', 'UGT1A6', 'HK2', 'GMPR2', 'HSPA1A', 'JAK2', 'RAB2A', 'TMSB4X', 'CDK2', 'METTL1', 'RAB18', 'MAP2K4', 'XDH', 'RAB11FIP2', 'IMPDH1', 'UMPS', 'CYP2C8', 'RAB30', 'RTN4IP1', 'SMN2', 'RABEP1', 'CYP3A5', 'ACSM2A', 'HK3', 'NEK2', 'NME2', 'AKT2', 'PCNA', 'PPARG', 'SIRT1', 'AR', 'SNCA', 'RNLS', 'UGT1A7', 'HSD17B10', 'UGT1A1', 'ALB', 'DCXR', 'CYP3A4', 'GMDS', 'PLCB3', 'UGT1A8', 'ARL1', 'SMN1']"
milnacipran_all,"['SLC6A4', 'NET', 'SLC6A2']"
mitotane_all,"['ESR', 'CYP11A1', 'CYP11B1']"
bismuth subsalicylate_all,"['TF', 'PTGS2', 'ALB', 'PTGS1']"
clozapine_all,"['HRH1', 'DRD3', 'CYP1A2', 'HTR1F', 'DRD4', 'ADRA2C', 'HTR6', 'HTR2A', 'HTR1A', 'CHRM1', 'CHRM3', 'DRD2', 'FOS', 'ADRA1D', 'ADRA1B', 'HRH2', 'CHRM5', 'HTR2B', 'HTR3A', 'CHRM4', 'HTR2C', 'HTR7', 'TH', 'ADRA1A', 'ADRA2A', 'D4R']"
cobimetinib_all,"['MAP2K5', 'NF1', 'MAP2K1', 'RPS6', 'KRAS', 'MAPK3', 'CCND1', 'PIK3CA', 'ABCG2', 'BRAF', 'ARAF', 'SLCO1B3', 'CYP2D6', 'ORM1', 'UGT2B7', 'BCL2L11', 'SLCO1B1', 'GPT', 'MAP2K6', 'NRAS', 'PARP1', 'MAP2K4', 'MAP2K2', 'MAPK1', 'RAF1', 'CYP3A5', 'MAP2K7', 'MAP2K3', 'CYP3A4', 'ABCB1']"
tranylcypromine_all,"['KLK6', 'HSD17B8', 'TMPRSS11E', 'IMPDH2', 'TCN2', 'PROC', 'DHPS', 'F5', 'F2R', 'ST14', 'F7', 'PRSS1', 'TLR1', 'MAO-A', 'NAGK', 'KLK7', 'MAOA', 'F2', 'MAO-B', 'ACSM2A', 'KDM1A', 'PCNA', 'HPN', 'GZMA', 'TPSAB1', 'CTSG', 'HSD17B10', 'PLAT', 'MAOB', 'F10', 'F11', 'PHGDH']"
conivaptan_all,"['V1AR', 'AVPR1A', 'V2R', 'CYP3A4', 'AVPR2', 'ABCB1']"
cyclobenzaprine_all,"['DRD1', 'CYP1A2', 'ADRA2C', 'CYP2D6', 'HTR6', 'HTR2A', 'AOX1', 'UGT2B10', 'TLR4', 'SLC6A4', 'HTR2B', 'CYP3A5', 'HTR2C', 'HTR7', 'SLC22A2', 'UGT1A4', 'ALB', 'CYP3A4', 'SLC6A2']"
trametinib_all,"['MAP2K2', 'MAP2K1']"
toremifene_all,"['ORF1ab', 'CD80', 'ESR', 'SHBG', 'CYP1B1', 'PGR', 'ESR2', 'CYP3A4', 'ESR1', 'CYP1A1', 'TGFB1', 'ABCB1']"
nilotinib_all,"['LYN', 'MET', 'PDGFRB', 'BTK', 'KDR', 'EIF2AK3', 'FLT1', 'TGFBR1', 'CSF1R', 'TEK', 'ZAP70', 'ERBB4', 'THRB', 'NTRK3', 'BCR', 'DDR1', 'EPHA2', 'EGFR', 'EPHB4', 'FGFR1', 'JAK2', 'CDK2', 'LIMK1', 'KIT', 'ABL2', 'STK10', 'MAPK10', 'Bcr-Abl', 'FYN', 'NME2', 'AKT2', 'PCNA', 'CCNC', 'RIPK1', 'ABL1', 'MAPK11', 'MAPK13', 'SRC']"
minoxidil_all,"['MET', 'CYP1A2', 'CYP2R1', 'NCOA1', 'PTGS1', 'EREG', 'SULT1A3', 'PGR', 'KCNJ1', 'SEC14L2', 'REN', 'SLPI', 'DHRS11', 'CYP7A1', 'CYP2D6', 'CD1D', 'THRB', 'GSTK1', 'PTGR2', 'TCN2', 'BPI', 'CYP2C19', 'SULT1A1', 'CRYZ', 'ETFA', 'CYP2C9', 'ADAMTS4', 'PANK1', 'TLR1', 'ABCC9', 'PCTP', 'PAH', 'CD1A', 'KCNJ11', 'NCOA2', 'PPARD', 'PTGIS', 'CALCA', 'NME2', 'PCNA', 'PROCR', 'HADH', 'GIF', 'UGT1A1', 'NUP214', 'CYP3A4', 'KCNJ8', 'IL24']"
anagrelide_all,"['PDE3B', 'PDE3A']"
tolterodine_all,"['CHRM4', 'CYP1A2', 'CYP2C19', 'CHRM5', 'CHRM1', 'CHRM3', 'CYP3A4', 'CYP2C9', 'CHRM2', 'CYP2D6']"
tolmetin_all,"['AKR7A2', 'COX-2', 'NF1', 'SLC22A6', 'KCNAB2', 'NCOA1', 'PTGS1', 'AKR1C3', 'GSTM2', 'PPARA', 'SUV39H2', 'GLO1', 'CD1D', 'AKR1C4', 'NMNAT3', 'CHIT1', 'TGM2', 'THRB', 'TDO2', 'ACAD8', 'AKR1D1', 'TGS1', 'DPP4', 'MPO', 'BHMT', 'AKR1C2', 'AKR1B1', 'SNAI1', 'HLA-E', 'ZADH2', 'MED1', 'FKBP1A', 'CD1A', 'NCOA2', 'AKR1B10', 'SULT2A1', 'HLA-DQB1', 'KDM1A', 'NME2', 'PCNA', 'PANK3', 'PTGS2', 'NQO1', 'RXRA', 'GIF', 'MINA', 'ALB', 'FKBP4', 'AKR7A3']"
tolbutamide_all,"['ABCC9', 'ABCC8', 'KCNJ11', 'CYP2C8', 'CYP2C9']"
tolazamide_all,"['DDIT3', 'ABCC8', 'G6PD', 'EHMT2', 'KCNJ11', 'Ins1', 'KDM4A', 'NFE2L2', 'KCNJ1', 'CYP2C9', 'NR1I2', 'KCNJ10']"
danazol_all,"['CYP1A2', 'CGB5', 'CDKN1A', 'CYP19A1', 'SHBG', 'ACE2', 'PGR', 'NFKB1', 'CYP1A1', 'ABCB11', 'CYP2D6', 'CYP2J2', 'ESR', 'TMPRSS2', 'IL10', 'ESR1', 'CYP2C9', 'HSD11B2', 'Ar', 'LHB', 'CP', 'FSHB', 'LPA', 'CCL2', 'GNRHR2', 'IL6', 'TNF', 'CFB', 'STS', 'AR', 'CXCL8', 'PLG', 'SERPING1', 'PRL', 'GNRHR', 'CYP3A4', 'C3', 'MBL2']"
dantrolene_all,"['RYR3', 'RYR1']"
tirofiban_all,"['ITGB3', 'FGG', 'ITGA2B', 'GPIIb/IIIa', 'FGA', 'FGB', 'SELP']"
clidinium_all,"['SLC22A2', 'Chrm2', 'CHRM1', 'CHRM3', 'CHRM2']"
metipranolol_all,"['ADRB1', 'PARP1', 'AR', 'CASP3', 'ADRB2', 'GRK1', 'BCL2', 'CYP2D6']"
diethylpropion_all,"['SLC6A2', 'SLC6A4', 'SLC6A3']"
solifenacin_all,"['Chrm1', 'CHRM4', 'ORM1', 'CHRM5', 'ORM2', 'CHRM1', 'CHRM3', 'CYP3A4', 'CYP1A1', 'CHRM2', 'CYP2D6']"
cabozantinib_all,"['MET', 'KRAS', 'KDR', 'TP53', 'PIK3CA', 'FLT3', 'vegfaa', 'TEK', 'EGFR', 'AGR2', 'angpt2b', 'GPT', 'RET', 'KIT', 'CYP2C9', 'ROS1', 'baxa', 'CYP2C8', 'CFLAR', 'YES1', 'GNA11', 'CYP3A4', 'HRAS', 'bcl2a', 'kdrl']"
menthol_all,"['TRPM8', 'TRPA1']"
simeprevir_all,"['NS3', 'NS4A', 'HCV NS3/4A']"
orlistat_all,"['PNLIP', 'LIPF', 'CB1', 'FASN']"
amphetamine_all,"['SLC6A4', 'TH', 'SLC6A3', 'FOS', 'TAAR1', 'SLC6A2']"
mefenamic acid_all,"['AKR7A2', 'COX-2', 'NF1', 'DLD', 'KCNAB2', 'CRYL1', 'PTGS1', 'AKR1C3', 'GALK2', 'UXS1', 'SEC14L2', 'EP300', 'GALE', 'CD1D', 'AKR1C4', 'GSR', 'THRB', 'ATAT1', 'FABP7', 'TCN2', 'AKR1D1', 'AKR1B1', 'CYB5R3', 'AKR1C2', 'TLR1', 'CD1A', 'NCOA2', 'AKR1B10', 'DHRS4', 'KDM1A', 'NME2', 'PCNA', 'NMT1', 'HSD11B1', 'PTGS2', 'PROCR', 'MMACHC', 'GIF', 'SERPINA7', 'AKR7A3', 'GLTP']"
nebivolol_all,"['ADRB1', 'ADRB3', 'NOS3', 'ADRB2', 'CYP2C19', 'ALB', 'CYP3A4', 'CYP2D6']"
belatacept_all,"['CD80', 'CD28', 'CD86']"
ospemifene_all,"['CXCL10', 'AR', 'CYP2B6', 'APOD', 'ESR', 'TFF1', 'CYP2C19', 'RELA', 'IL6', 'ESR2', 'CYP3A4', 'ESR1', 'CYP2C9', 'TNFRSF11B', 'CYP2D6']"
mecamylamine_all,"['CHRNB4', 'CHRNA3']"
nepafenac_all,"['PTGS2', 'COX', 'PTGS1']"
eptifibatide_all,"['CD40LG', 'ITGB3', 'FGG', 'ITGA2B', 'GPIIb/IIIa', 'CRP', 'FGA', 'F2', 'FGB', 'IL6']"
zolmitriptan_all,"['CYP1A2', 'HTR1F', 'BCL2', 'CASP9', 'NOS3', 'HTR2A', 'CASP3', 'HTR1D', 'HTR1A', 'HTR1B', 'BCL2L1', 'GPT', 'BAX', 'MAOA', 'HTR2B', 'HTR1E', 'NOS2', 'HTR4', 'HTR7', 'BAD', 'ABCB1']"
oxaprozin_all,"['CD40LG', 'PPARG', 'HSF1', 'CASP3', 'COX', 'PTGS2', 'AKT1', 'NGFR', 'PTGS1', 'RELA', 'EPHX2', 'HLA-DQB1']"
bazedoxifene_all,"['ORF1ab', 'UGT1A10', 'IL6ST', 'ESR', 'UGT1A4', 'IL6R', 'ESR2', 'ESR1', 'UGT1A8']"
ruxolitinib_all,"['MPL', 'JAK1', 'CSF3R', 'VHL', 'PLAUR', 'JAK-2', 'ALB', 'JAK2', 'JAK-1', 'CYP3A4', 'JAK3', 'CRLF2', 'CYP2C9', 'TYK2']"
baclofen_all,"['TSHB', 'DRD3', 'RYR1', 'GABRB2', 'MAPK3', 'PDYN', 'NFKB1', 'CFTR', 'GABBR2', 'NOS1', 'ABCC4', 'PENK', 'GABBR', 'ADORA3', 'FOS', 'GABBR1', 'GABRB1', 'LHB', 'GCG', 'MAPK1', 'KCNJ6', 'FSHB', 'TNF', 'NFE2L2', 'CREB1', 'TAC1', 'RYR2', 'MAOB', 'CXCR4', 'SCG2', 'BDNF']"
esmolol_all,"['ADRB2', 'ADRB1', 'CYP2D6']"
esomeprazole_all,"['ATP4A', 'SLC22A8', 'CYP2E1', 'CYP1A2', 'CYP2A6', 'CYP1A1', 'CYP2C9', 'DDAH1', 'CYP2C19', '+', 'CYP3A4', 'ATP4B', 'CYP3A5', 'ABCB1', 'CYP2D6']"
diflunisal_all,"['CD40LG', 'UGT1A10', 'UGT1A9', 'COX-2', 'SLC22A6', 'PTGS1', 'EIF2AK3', 'GSK3B', 'PKIA', 'GAD2', 'DHFR', 'CSF1R', 'FABP1', 'TEK', 'ZAP70', 'ERBB4', 'THRB', 'RAB1B', 'ERBB2', 'UGT2B7', 'EGFR', 'RAB6A', 'ACVR1', 'JAK2', 'FOS', 'PNPO', 'LIMK1', 'THEM4', 'PANK1', 'PCTP', 'SYK', 'MAPK10', 'FGFR2', 'HLA-A', 'UGT1A3', 'TTR', 'IL6', 'IL1B', 'SLC6A8', 'NFE2L2', 'TNF', 'AKR1B10', 'FYN', 'RPS6KA5', 'PDPK1', 'AKT2', 'PCNA', 'NOS2', 'ALDOA', 'HSD11B1', 'PTGS2', 'UGT1A7', 'NAA50', 'HSD17B10', 'ALB', 'UGT1A1', 'CA2', 'ERN1', 'SRC', 'CA1', 'UGT1A8']"
omeprazole_all,"['ATP4A', 'CYP1A2', 'CYP2C19', '+', 'ATP4B', 'ATP12A']"
naratriptan_all,"['HTR1D', 'HTR1A', 'HTR1F', 'MAOA', 'HTR1B', 'HTR1E']"
bromfenac_all,"['MET', 'CYP1A2', 'COX-1', 'PTGS1', 'EREG', 'SLC7A11', 'SLPI', 'ABCB11', 'BMP6', 'UGT2B7', 'ABCC2', 'CYP2C19', 'CYP2C9', 'IL1A', 'CYP2C8', 'IL1B', 'CXCL8', 'PTGS2', 'CYP3A4']"
ofloxacin_all,"['Bact gyrase', 'gyrA', 'gyrB']"
vedolizumab_all,"['ITGA4', 'ITGB7']"
methylphenidate_all,"['ELP5', 'DRD3', 'GET1', 'DRD1', 'PIGM', 'RRP7A', 'PURA', 'FARP2', 'DRD4', 'ADGRL3', 'TRIB3', 'ZNF211', 'CYP2D6', 'CORO7', 'PDIA2', 'HTR1A', 'ARHGAP12', 'FXR2', 'ETFDH', 'DRD2', 'NFIB', 'ESYT2', 'ALDH1L1', 'SENP3', 'ZDHHC7', 'ABCB1', 'CHURC1', 'GGH', 'SLC6A4', 'ZNF565', 'SLC6A3', 'PEBP4', 'DAT', 'ARSA', 'COMT', 'SPSB2', 'NAT1', 'CES1', 'GRIN2B', 'PRL', 'ARHGEF28', 'CMTM8', 'TH', 'OPCML', 'HTT', 'ZNF134', 'CDH23', 'SLC6A2']"
tapentadol_all,"['UGT1A9', 'OPRD1', 'BCHE', 'OPRM1', 'SULT1A3', 'CASP9', 'CYP2D6', 'LDHA', 'CASP3', 'UGT2B7', 'CYP2C19', 'SULT1A1', 'CKB', 'GPT', 'CYP2C9', 'OPRK1', 'PDK3', 'SLC6A4', 'NDUFS1', 'HTR3A', 'ALDOC', 'NPIPB8', 'SLC6A2']"
dobutamine_all,"['HPGD', 'HRH1', 'ADRB2', 'ADORA2A', 'GFER', 'NCOA1', 'PPARA', 'PGR', 'HSD17B1', 'NR1H2', 'ERO1A', 'CTNNB1', 'CD1D', 'THRB', 'TCN2', 'HBB', 'F2R', 'HTR1B', 'CHRM2', 'RORC', 'PANK1', 'TLR1', 'OPRK1', 'CD1A', 'HMOX1', 'NCOA2', 'LSS', 'PDE5A', 'EPHX2', 'DHRS4', 'HTR2B', 'NME2', 'NMNAT1', 'ADRB1', 'OPRL1', 'GIF', 'CD1B', 'GLTP']"
"synthetic conjugated estrogens, b_all","['ESR1', 'ESR2']"
sumatriptan_all,"['HTR1D', 'HTR1A', 'HTR1F', 'HTR7', 'HTR1B', 'HTR1E']"
sulindac_all,"['AKR7A2', 'NF1', 'KCNAB2', 'AKR1C3', 'PTGS1', 'SUV39H2', 'GALK2', 'NSD1', 'EP300', 'CD1D', 'AKR1C4', 'NMNAT3', 'TAF10', 'THRB', 'PTGR2', 'CYCS', 'ACAD8', 'TCN2', 'AKR1D1', 'DPP4', 'IKBKB', 'AKR1C2', 'AKR1B1', 'SNAI1', 'ZADH2', 'CD1A', 'RTN4IP1', 'SIRT6', 'AKR1B10', 'SULT2A1', 'KDM1A', 'NME2', 'PCNA', 'NMT1', 'PANK3', 'RNLS', 'PTGS2', 'NQO1', 'MMACHC', 'GIF', 'SETD2', 'AKR7A3']"
butorphanol_all,"['OPRM1', 'OPRD1', 'OPRK1']"
doxapram_all,"['CRYGD', 'KCNK9', 'PRL', 'CRH', 'KCNK3']"
venlafaxine_all,"['HRH1', 'HTR1F', 'GRIA3', 'GABRA6', 'ABCG2', 'TPH2', 'FKBP5', 'CYP2D6', 'HTR6', 'HTR2A', 'HTR1D', 'HTR1A', 'CYP2C19', 'HTR1B', 'CHRM1', 'CHRM3', 'CYP2C9', 'CHRM2', 'NET', 'SLC6A4', 'BDNF', 'GABRQ', 'SLC6A3', 'CYP3A5', 'HTR2B', 'GABRP', 'HTR1E', 'COMT', 'CHRM4', 'SERT', 'HTR2C', 'NPY1R', 'CYP3A4', 'ADRA2A', 'ABCB1', 'SLC6A2']"
buprenorphine_all,"['OPRD1', 'OPRM1', 'MAPK3', 'NTRK2', 'MOP', 'ABCG2', 'CYP2D6', 'CYP2C18', 'CYP2C19', 'CYP3A7-CYP3A51P', 'GPT', 'CYP2C9', 'OPRK1', 'CAT', 'MAPK1', 'CYP2C8', 'CREB1', 'CYP3A5', 'PRKACA', 'IL2', 'OPRL1', 'UGT1A1', 'IL4', 'CYP3A4', 'ABCB1', 'BDNF']"
bupropion_all,"['SERT', 'CYP2B6', 'SLC6A3', 'NET', 'SLC6A2']"
vilazodone_all,"['HRH1', 'DRD3', 'HTR4', 'SERT', 'HTR1A', 'CYP2C19', 'SLC6A4', 'CYP3A4', 'DRD2', 'CYP2D6']"
antithrombin alfa_all,"['F2', 'F10']"
drospirenone_all,"['AKR1C1', 'SERPINA6', 'NR3C1', 'SHBG', 'PON1', 'PGR', 'HSPD1', 'ABCB11', 'AKR1C4', 'CYP2C19', 'MR', 'AKR1C2', 'AKR1B10', 'NR3C2', 'CYP17A1', 'NOS2', 'AR', 'HSD11B1', 'PTGS2', 'CYP3A4']"
acarbose_all,"['AMY2A', 'MUT', 'CTBP1', 'GAA', 'CTBP2', 'FOLH1', 'CD1D', 'PXN', 'NMNAT3', 'THRB', 'TCN2', 'GPD1L', 'RNASEL', 'PGA4', 'DPP4', 'AKR1B1', 'MGAM', 'G6PD', 'PCTP', 'SIRT6', 'AKR1B10', 'CRYM', 'HIST1H3H', 'KDM1A', 'AGER', 'NME2', 'AIM2', 'PCNA', 'PANK3', 'RNLS', 'MMP9', 'GIF', 'SI', 'ALDH2', 'MAVS', 'GMDS', 'TK1', 'SOS1', 'GALNT2']"
molindone_all,"['HRH1', 'HTR2A', 'DRD1', 'EHMT2', 'HTR1A', 'D2R', 'CHRM1', 'DRD2']"
netupitant_all,"['TACR1', 'CYP3A43', 'CYP3A4', 'CYP2C9', 'SPR', 'ABCB1', 'CYP2D6']"
nevirapine_all,"['NF1', 'AKR1C3', 'RELA', 'CDK16', 'EP300', 'REN', 'CD1D', 'pol', 'AKR1C4', 'NMNAT3', 'APOD', 'MTHFS', 'ACAD8', 'TCN2', 'BPI', 'PGA4', 'TGS1', 'F7', 'AKR1B1', 'AKR1C2', 'TLR1', 'PCTP', 'AKR1B10', 'ACSM2A', 'NME2', 'PCNA', 'NOS2', 'HIV RT', 'RNLS', 'IGHG1', 'PROCR', 'MMACHC', 'MINA', 'GIF', 'METAP2', 'ALDH2', 'F10', 'AKR7A3', 'FKBP3']"
nilutamide_all,"['CYP1A2', 'CYP2B6', 'IGF1R', 'AKT1', 'THRA', 'POR', 'CYP2D6', 'THRB', 'CYP1B1', 'CYP2C19', 'esr2a', 'ESR1', 'CYP2C9', 'NR1I2', 'KLK3', 'esr2b', 'thra.L', 'NFE2L2', 'GAPDH', 'PPARG', 'AR', 'CDKN1B', 'GREB1', 'CYP3A4']"
pentazocine_all,"['OPRD1', 'OPRK1', 'ACHE', 'OPRM1', 'SIGMAR1', 'ABCB1']"
pembrolizumab_all,['PDCD1']
norgestimate_all,"['CYP1A2', 'SERPINA6', 'CYP2B6', 'SHBG', 'PGR', 'TRPC3', 'SERPINC1', 'TRPC6', 'ABCC2', 'PROC', 'CYP2C19', 'ESR1', 'CYP2C9', 'F7', 'FGG', 'cyp19a1b', 'F8', 'FGB', 'AR', 'PLG', 'PROS1', 'CRP', 'UGT1A1', 'ALB', 'FGA', 'PLAT', 'CYP3A4', 'SERPINA7', 'ABCB1']"
pegvisomant_all,['GHR']
olmesartan_all,"['PDGFRB', 'MAPK3', 'AKT1', 'MAPK9', 'CYBA', 'MAS1', 'ABCB11', 'DHFR', 'SLCO1B3', 'NOS3', 'CASP3', 'ABCC2', 'SLCO1B1', 'MPO', 'TGFB1', 'BAX', 'MAPK8', 'MAPK1', 'CCL2', 'IL6', 'EDN1', 'DAXX', 'ACTA2', 'AGTR1', 'FAS', 'IL18', 'CRP', 'ALB', 'JUN', 'AGT', 'ACE2']"
oxycodone_all,"['OPRM1', 'OPRD1', 'MOP']"
oxymetholone_all,"['NPSR1', 'EHMT2', 'SHBG', 'EPO', 'TPO', 'PGR', 'CYP2D6', 'CYP3A7-CYP3A51P', 'ESR1', 'HSD11B2', 'NPPB', 'ALDH1A1', 'KITLG', 'MAOA', 'IL6', 'NFE2L2', 'CYP3A5', 'AR', 'PLG', 'SLC22A2', 'ALB', 'CYP3A4', 'IL7', 'CYP3A43', 'SRD5A1']"
oxandrolone_all,"['CYP2C9', 'SHBG', 'AR', 'SULT2A1']"
osimertinib_all,"['ORF1ab', 'MET', 'UGT1A10', 'MKI67', 'CYP1A2', 'KRAS', 'MAPK3', 'AKT1', 'ABCG2', 'TWIST1', 'UGT2B15', 'CFTR', 'CASP3', 'ERBB2', 'UGT2B7', 'UGT1A6', 'EGFR', 'SQSTM1', 'GPT', 'STAT3', 'NRAS', 'PARP1', 'CAT', 'MAPK1', 'UGT1A3', 'IL6', 'EGF', 'CXCL8', 'UGT1A7', 'UGT1A1', 'CYP3A4', 'UGT1A8', 'ABCB1']"
ondansetron_all,"['CYP1A2', 'OPRM1', 'HTR1F', 'CYP2D6', 'SLC22A3', 'HTR6', 'GSR', 'HTR2A', 'CASP3', 'HTR1D', 'HTR1A', 'L1CAM', 'CYP2E1', 'HTR1B', 'HTR3E', 'CYP3A7-CYP3A51P', 'CYP2C9', 'LCN2', 'GRIA1', 'CHRNA4', 'KCNH2', 'CAT', 'HTR3C', 'SLC22A1', 'SLC6A4', 'SLC47A1', 'CYP3A5', 'HTR2B', 'HTR1E', 'HTR3A', 'HAVCR1', 'HTR4', 'GRIN2B', 'HTR2C', 'HTR7', 'SLC47A2', 'SLC22A2', 'HTR3D', 'CYP3A4', 'PPY', 'ABCB1', 'HTR3B']"
ombitasvir_all,"['CYP2C8', 'ABCG2', 'UGT1A1', 'IFNL3', 'NS5A', 'ABCB1']"
aminosalicylic acid_all,"['HPGD', 'COX-2', 'MAP2K1', 'COX-1', 'NCOA1', 'GRHPR', 'AKR1C3', 'PYCR1', 'AKT1', 'HDDC2', 'PBRM1', 'DHFR', 'PRKAG1', 'CD1D', 'IMPDH2', 'CFTR', 'AKR1C4', 'UBE2B', 'THRB', 'SNRNP200', 'TCN2', 'F9', 'EGFR', 'RAB6A', 'IL6R', 'BCAT1', 'folA', 'PARP14', 'MAP2K2', 'MYH14', 'ACADVL', 'MAPK10', 'AHCYL1', 'PTPN5', 'HIST1H3H', 'MYL6B', 'NME2', 'PCNA', 'PHF13', 'MMACHC', 'IFNB1', 'TMEM173', 'PDK1', 'PHGDH']"
palifermin_all,['FGFR2']
omalizumab_all,"['FCERG', 'IGHE']"
palivizumab_all,"['RSV F', 'F']"
olopatadine_all,"['S100A1', 'FMO1', 'CCL17', 'HRH1', 'S100A2', 'S100B', 'S100A13', 'TAC1', 'FMO3', 'HRH2', 'S100A12', 'ALB', 'IL4', 'TNF', 'CYP3A4', 'H1R', 'HRH3', 'ABCB1']"
palonosetron_all,"['HTR3A', 'ERCC1', 'CYP1A2', 'KCNH2', 'CYP3A4', 'TAC1', 'CYP2D6']"
olaratumab_all,['PDGFRA']
nitisinone_all,"['GCLC', 'HMOX1', 'NQO1', 'GCLM', 'HPD']"
panitumumab_all,['EGFR']
ofatumumab_all,"['CD20', 'MS4A1']"
obinutuzumab_all,"['CD20', 'MS4A1']"
obeticholic acid_all,"['NR1H4', 'FXR']"
norgestrel_all,['PGR']
paricalcitol_all,['VDR']
