Gene Symbol	CUI Term	Phenotype Name
G6PC3	C3203102	ocular hypertension
HIF1A	C3203102	ocular hypertension
HTR1B	C3203102	ocular hypertension
IDUA	C3203102	ocular hypertension
TIMP1	C3203102	ocular hypertension
PTBP1	C3203102	ocular hypertension
TEK	C3203102	ocular hypertension
DUSP2	C3203102	ocular hypertension
IL1B	C3203102	ocular hypertension
AR	C3203102	ocular hypertension
UBE2V1	C3203102	ocular hypertension
BMPR1A	C3203102	ocular hypertension
PTPN11	C3203102	ocular hypertension
SMUG1	C3203102	ocular hypertension
TCIRG1	C3203102	ocular hypertension
EIF3K	C3203102	ocular hypertension
DAPK2	C3203102	ocular hypertension
BMPR1B	C3203102	ocular hypertension
MALAT1	C3203102	ocular hypertension
ACTA2	C3203102	ocular hypertension
MIR503	C3203102	ocular hypertension
TRPC6	C3203102	ocular hypertension
FHL1	C3203102	ocular hypertension
IL22	C3203102	ocular hypertension
THBS1	C3203102	ocular hypertension
SMAD2	C3203102	ocular hypertension
HEXIM1	C3203102	ocular hypertension
CFH	C3203102	ocular hypertension
COPD	C3203102	ocular hypertension
MCAT	C3203102	ocular hypertension
MIR96	C3203102	ocular hypertension
TMEM189	C3203102	ocular hypertension
MSH2	C3203102	ocular hypertension
ARHGAP31	C3203102	ocular hypertension
CYR61	C3203102	ocular hypertension
PECAM1	C3203102	ocular hypertension
TP53	C3203102	ocular hypertension
CAPN1	C3203102	ocular hypertension
CD47	C3203102	ocular hypertension
RREB1	C3203102	ocular hypertension
TNF	C3203102	ocular hypertension
RYR1	C3203102	ocular hypertension
ATP5F1A	C3203102	ocular hypertension
ACVRL1	C3203102	ocular hypertension
CCL2	C3203102	ocular hypertension
SOX17	C3203102	ocular hypertension
AKT1	C3203102	ocular hypertension
CA9	C3203102	ocular hypertension
EDN1	C3203102	ocular hypertension
HTR2B	C3203102	ocular hypertension
SLC37A4	C3203102	ocular hypertension
LEP	C3203102	ocular hypertension
PARP1	C3203102	ocular hypertension
NFATC2	C3203102	ocular hypertension
KLF6	C3203102	ocular hypertension
TP53BP1	C3203102	ocular hypertension
IL13	C3203102	ocular hypertension
COL18A1	C3203102	ocular hypertension
TPT1	C3203102	ocular hypertension
PPARG	C3203102	ocular hypertension
HAS2	C3203102	ocular hypertension
METAP2	C3203102	ocular hypertension
CD40LG	C3203102	ocular hypertension
FGFR1	C3203102	ocular hypertension
ZNF763	C3203102	ocular hypertension
MIR30C1	C3203102	ocular hypertension
KLF4	C3203102	ocular hypertension
EFNA1	C3203102	ocular hypertension
MCPH1	C3203102	ocular hypertension
TMEM70	C3203102	ocular hypertension
MLX	C3203102	ocular hypertension
LIPT1	C3203102	ocular hypertension
NOX1	C3203102	ocular hypertension
PTGIS	C3203102	ocular hypertension
SESN2	C3203102	ocular hypertension
CAPN2	C3203102	ocular hypertension
MIR206	C3203102	ocular hypertension
MIR424	C3203102	ocular hypertension
BMP2	C3203102	ocular hypertension
ZNF253	C3203102	ocular hypertension
HPLH1	C3203102	ocular hypertension
IL6	C3203102	ocular hypertension
RPSA	C3203102	ocular hypertension
NOS2	C3203102	ocular hypertension
VAC14	C3203102	ocular hypertension
SOD2	C3203102	ocular hypertension
INHBE	C3203102	ocular hypertension
COL11A2	C3203102	ocular hypertension
AGTR1	C3203102	ocular hypertension
CLIC4	C3203102	ocular hypertension
F2RL3	C3203102	ocular hypertension
ATP13A3	C3203102	ocular hypertension
GLB1	C3203102	ocular hypertension
CHST3	C3203102	ocular hypertension
BDKRB1	C3203102	ocular hypertension
LGALS3	C3203102	ocular hypertension
CCR1	C3203102	ocular hypertension
CCR7	C3203102	ocular hypertension
CRMP1	C3203102	ocular hypertension
IFNA13	C3203102	ocular hypertension
SMAD9	C3203102	ocular hypertension
GPI	C3203102	ocular hypertension
NOTCH3	C3203102	ocular hypertension
GATA6	C3203102	ocular hypertension
ABCC4	C3203102	ocular hypertension
C20orf181	C3203102	ocular hypertension
SOD1	C3203102	ocular hypertension
IFNG	C3203102	ocular hypertension
KCNA5	C3203102	ocular hypertension
CYP2C9	C3203102	ocular hypertension
IL18R1	C3203102	ocular hypertension
CAV1	C3203102	ocular hypertension
EPHB2	C3203102	ocular hypertension
S100A4	C3203102	ocular hypertension
MIR21	C3203102	ocular hypertension
ALMS1	C3203102	ocular hypertension
PTPA	C3203102	ocular hypertension
MMP9	C3203102	ocular hypertension
IL10	C3203102	ocular hypertension
HLA-B	C3203102	ocular hypertension
MMRN1	C3203102	ocular hypertension
DYNLT1	C3203102	ocular hypertension
LIMK1	C3203102	ocular hypertension
EZH2	C3203102	ocular hypertension
IFNAR1	C3203102	ocular hypertension
ALDH7A1	C3203102	ocular hypertension
IFNA1	C3203102	ocular hypertension
CBLN2	C3203102	ocular hypertension
MIR204	C3203102	ocular hypertension
STAT3	C3203102	ocular hypertension
FIG4	C3203102	ocular hypertension
EDNRB	C3203102	ocular hypertension
SMAD1	C3203102	ocular hypertension
PTK2B	C3203102	ocular hypertension
TOPBP1	C3203102	ocular hypertension
SFTPB	C3203102	ocular hypertension
NOTCH1	C3203102	ocular hypertension
TMEM189-UBE2V1	C3203102	ocular hypertension
TM7SF2	C3203102	ocular hypertension
PDGFRA	C3203102	ocular hypertension
MIR223	C3203102	ocular hypertension
SPRED1	C3203102	ocular hypertension
MIR193A	C3203102	ocular hypertension
CXCL12	C3203102	ocular hypertension
VPS51	C3203102	ocular hypertension
HDAC4	C3203102	ocular hypertension
HDAC5	C3203102	ocular hypertension
GJA1	C3203102	ocular hypertension
MSC	C3203102	ocular hypertension
SPECC1L	C3203102	ocular hypertension
PDGFA	C3203102	ocular hypertension
SMAD4	C3203102	ocular hypertension
HBG2	C3203102	ocular hypertension
ITSN1	C3203102	ocular hypertension
PAH	C3203102	ocular hypertension
TGFB1	C3203102	ocular hypertension
PPARGC1A	C3203102	ocular hypertension
HOXA5	C3203102	ocular hypertension
IL12B	C3203102	ocular hypertension
FLNA	C3203102	ocular hypertension
TPH1	C3203102	ocular hypertension
VEGFA	C3203102	ocular hypertension
ATF6	C3203102	ocular hypertension
EIF2AK4	C3203102	ocular hypertension
F5	C3203102	ocular hypertension
ADCYAP1R1	C3203102	ocular hypertension
TNC	C3203102	ocular hypertension
MIR30C2	C3203102	ocular hypertension
CRP	C3203102	ocular hypertension
COL1A2	C3203102	ocular hypertension
GZMB	C3203102	ocular hypertension
COL1A1	C3203102	ocular hypertension
KNG1	C3203102	ocular hypertension
ANGPT2	C3203102	ocular hypertension
TMOD3	C3203102	ocular hypertension
H2AFX	C3203102	ocular hypertension
JAK2	C3203102	ocular hypertension
NR4A3	C3203102	ocular hypertension
DNM1L	C3203102	ocular hypertension
CCL3	C0740391	peripheral neuropathy
COX5A	C0740391	peripheral neuropathy
KDR	C0740391	peripheral neuropathy
HSPA4	C0740391	peripheral neuropathy
TNFRSF12A	C0740391	peripheral neuropathy
EGF	C0740391	peripheral neuropathy
CEBPZ	C0740391	peripheral neuropathy
S100A5	C0740391	peripheral neuropathy
NGF	C0740391	peripheral neuropathy
SPHK2	C0740391	peripheral neuropathy
CCL7	C0740391	peripheral neuropathy
PGF	C0740391	peripheral neuropathy
RAMP2	C0740391	peripheral neuropathy
CHRM3	C0740391	peripheral neuropathy
DCX	C0740391	peripheral neuropathy
CARTPT	C0740391	peripheral neuropathy
JUNB	C0740391	peripheral neuropathy
NOS3	C0740391	peripheral neuropathy
KCNK10	C0740391	peripheral neuropathy
C5AR1	C0740391	peripheral neuropathy
FGF21	C0740391	peripheral neuropathy
PWAR4	C0740391	peripheral neuropathy
DPYSL3	C0740391	peripheral neuropathy
CHMP2B	C0740391	peripheral neuropathy
HGF	C0740391	peripheral neuropathy
STC2	C0740391	peripheral neuropathy
EGFL7	C0740391	peripheral neuropathy
MIP	C0740391	peripheral neuropathy
BCL2	C0740391	peripheral neuropathy
APP	C0740391	peripheral neuropathy
AGER	C0740391	peripheral neuropathy
FGF2	C0740391	peripheral neuropathy
IL6R	C0740391	peripheral neuropathy
PEA15	C0740391	peripheral neuropathy
MOG	C0740391	peripheral neuropathy
ADM	C0740391	peripheral neuropathy
TRIM27	C0740391	peripheral neuropathy
EGR1	C0740391	peripheral neuropathy
SRR	C0740391	peripheral neuropathy
CDK6	C0740391	peripheral neuropathy
ALOX15	C0740391	peripheral neuropathy
ADAMTS1	C0740391	peripheral neuropathy
PLAT	C0740391	peripheral neuropathy
ANGPT1	C0740391	peripheral neuropathy
GABRA6	C0740391	peripheral neuropathy
HMOX1	C0740391	peripheral neuropathy
NR3C2	C0740391	peripheral neuropathy
KCNK2	C0740391	peripheral neuropathy
IL17A	C0740391	peripheral neuropathy
NOP2	C0740391	peripheral neuropathy
CXCR2	C0740391	peripheral neuropathy
ATF3	C0740391	peripheral neuropathy
ALOX5	C0740391	peripheral neuropathy
IL6ST	C0740391	peripheral neuropathy
AQP4	C0740391	peripheral neuropathy
C3	C0740391	peripheral neuropathy
IL1RN	C0740391	peripheral neuropathy
SERPINE1	C0740391	peripheral neuropathy
DECR1	C0740391	peripheral neuropathy
FPR2	C0740391	peripheral neuropathy
MT3	C0740391	peripheral neuropathy
TNFAIP6	C0740391	peripheral neuropathy
CD14	C0740391	peripheral neuropathy
CPOX	C0740391	peripheral neuropathy
WDTC1	C0740391	peripheral neuropathy
KLK4	C0740391	peripheral neuropathy
TEK	C0740391	peripheral neuropathy
ZC3H12A	C0740391	peripheral neuropathy
ACE2	C0740391	peripheral neuropathy
IL1B	C0740391	peripheral neuropathy
HSPA12B	C0740391	peripheral neuropathy
APOE	C0740391	peripheral neuropathy
HSPB3	C0740391	peripheral neuropathy
IL22	C0740391	peripheral neuropathy
CYP2J2	C0740391	peripheral neuropathy
CFH	C0740391	peripheral neuropathy
GDNF	C0740391	peripheral neuropathy
KLK1	C0740391	peripheral neuropathy
AHR	C0740391	peripheral neuropathy
HSPD1	C0740391	peripheral neuropathy
ODC1	C0740391	peripheral neuropathy
ADORA1	C0740391	peripheral neuropathy
TNF	C0740391	peripheral neuropathy
CCL2	C0740391	peripheral neuropathy
COX8A	C0740391	peripheral neuropathy
EDN1	C0740391	peripheral neuropathy
TSPO	C0740391	peripheral neuropathy
HSPB1	C0740391	peripheral neuropathy
NRG1	C0740391	peripheral neuropathy
CIRBP	C0740391	peripheral neuropathy
SLC11A2	C0740391	peripheral neuropathy
PLAU	C0740391	peripheral neuropathy
RCAN1	C0740391	peripheral neuropathy
METAP2	C0740391	peripheral neuropathy
XDH	C0740391	peripheral neuropathy
GAD1	C0740391	peripheral neuropathy
TNFRSF1A	C0740391	peripheral neuropathy
IL11	C0740391	peripheral neuropathy
SAR1A	C0740391	peripheral neuropathy
MIR424	C0740391	peripheral neuropathy
VWF	C0740391	peripheral neuropathy
PTGS2	C0740391	peripheral neuropathy
PLD1	C0740391	peripheral neuropathy
ICAM1	C0740391	peripheral neuropathy
IL6	C0740391	peripheral neuropathy
SOD2	C0740391	peripheral neuropathy
PARK7	C0740391	peripheral neuropathy
FOS	C0740391	peripheral neuropathy
F2RL3	C0740391	peripheral neuropathy
BDNF	C0740391	peripheral neuropathy
CXCL2	C0740391	peripheral neuropathy
C20orf181	C0740391	peripheral neuropathy
SOD1	C0740391	peripheral neuropathy
CYP2C8	C0740391	peripheral neuropathy
SYP	C0740391	peripheral neuropathy
MMP9	C0740391	peripheral neuropathy
TMBIM6	C0740391	peripheral neuropathy
IGF1	C0740391	peripheral neuropathy
ZFYVE9	C0740391	peripheral neuropathy
SFTPD	C0740391	peripheral neuropathy
GFAP	C0740391	peripheral neuropathy
STAT3	C0740391	peripheral neuropathy
TM7SF2	C0740391	peripheral neuropathy
SELP	C0740391	peripheral neuropathy
HSPB2	C0740391	peripheral neuropathy
VPS51	C0740391	peripheral neuropathy
GJA1	C0740391	peripheral neuropathy
MSC	C0740391	peripheral neuropathy
PAWR	C0740391	peripheral neuropathy
SERPINH1	C0740391	peripheral neuropathy
VEGFA	C0740391	peripheral neuropathy
MAP2	C0740391	peripheral neuropathy
DMRT1	C0740391	peripheral neuropathy
ANGPT2	C0740391	peripheral neuropathy
LAMA2	C0020545	sleep apnea syndromes
BAZ1B	C0020545	sleep apnea syndromes
ADRB1	C0020545	sleep apnea syndromes
AGTR1	C0020545	sleep apnea syndromes
NOS1	C0020545	sleep apnea syndromes
GJA5	C0020545	sleep apnea syndromes
PKD1	C0020545	sleep apnea syndromes
PRL	C0020545	sleep apnea syndromes
G6PD	C0020545	sleep apnea syndromes
ADM	C0020545	sleep apnea syndromes
STAT1	C0020545	sleep apnea syndromes
KLK1	C0020545	sleep apnea syndromes
AGT	C0020545	sleep apnea syndromes
YY1AP1	C0020545	sleep apnea syndromes
TBL2	C0020545	sleep apnea syndromes
HDAC8	C0020545	sleep apnea syndromes
CXCR3	C0020545	sleep apnea syndromes
RFC2	C0020545	sleep apnea syndromes
LIMK1	C0020545	sleep apnea syndromes
HMOX1	C0020545	sleep apnea syndromes
SPP1	C0020545	sleep apnea syndromes
SCNN1B	C0020545	sleep apnea syndromes
SLC9A3	C0020545	sleep apnea syndromes
SEMA6A	C0020545	sleep apnea syndromes
FAT1P1	C0020545	sleep apnea syndromes
PTGS1	C0020545	sleep apnea syndromes
REN	C0020545	sleep apnea syndromes
RPS11P1	C0020545	sleep apnea syndromes
ELN	C0020545	sleep apnea syndromes
GJA1	C0020545	sleep apnea syndromes
SLC9A1	C0020545	sleep apnea syndromes
PDGFA	C0020545	sleep apnea syndromes
PTGER3	C0020545	sleep apnea syndromes
AVPR1A	C0020545	sleep apnea syndromes
RELA	C0020545	sleep apnea syndromes
SUCNR1	C0020545	sleep apnea syndromes
SESN2	C0020545	sleep apnea syndromes
NOS3	C0020545	sleep apnea syndromes
GTF2IRD1	C0020545	sleep apnea syndromes
GTF2I	C0020545	sleep apnea syndromes
AGTR2	C0020545	sleep apnea syndromes
FN1	C0020545	sleep apnea syndromes
EIF4G2	C0020545	sleep apnea syndromes
PTGS2	C0020545	sleep apnea syndromes
MPO	C0020545	sleep apnea syndromes
CXCL10	C0020545	sleep apnea syndromes
CLIP2	C0020545	sleep apnea syndromes
ACE	C0020545	sleep apnea syndromes
IL1R2	C0037315	cardiomyopathy
FGFR3	C0037315	cardiomyopathy
IL1B	C0037315	cardiomyopathy
AR	C0037315	cardiomyopathy
MKRN3	C0037315	cardiomyopathy
APP	C0037315	cardiomyopathy
NPAP1	C0037315	cardiomyopathy
HERC2	C0037315	cardiomyopathy
PMP22	C0037315	cardiomyopathy
APOE	C0037315	cardiomyopathy
SNORD115-1	C0037315	cardiomyopathy
NPPC	C0037315	cardiomyopathy
SLC6A4	C0037315	cardiomyopathy
MKRN3-AS1	C0037315	cardiomyopathy
PWRN1	C0037315	cardiomyopathy
ABCB1	C0037315	cardiomyopathy
REM1	C0037315	cardiomyopathy
NPR2	C0037315	cardiomyopathy
SOD1	C0037315	cardiomyopathy
AHDC1	C0037315	cardiomyopathy
GPR101	C0037315	cardiomyopathy
AGT	C0037315	cardiomyopathy
FLCN	C0037315	cardiomyopathy
SNORD116-1	C0037315	cardiomyopathy
ADORA1	C0037315	cardiomyopathy
BCHE	C0037315	cardiomyopathy
TSPYL1	C0037315	cardiomyopathy
RAI1	C0037315	cardiomyopathy
IL10	C0037315	cardiomyopathy
HCRT	C0037315	cardiomyopathy
AIP	C0037315	cardiomyopathy
EDN1	C0037315	cardiomyopathy
GHSR	C0037315	cardiomyopathy
GHRL	C0037315	cardiomyopathy
LEP	C0037315	cardiomyopathy
SP140	C0037315	cardiomyopathy
TCF4	C0037315	cardiomyopathy
NDN	C0037315	cardiomyopathy
CYSLTR2	C0037315	cardiomyopathy
PHOX2B	C0037315	cardiomyopathy
GSN	C0037315	cardiomyopathy
IDS	C0037315	cardiomyopathy
S100B	C0037315	cardiomyopathy
FMR1	C0037315	cardiomyopathy
IPW	C0037315	cardiomyopathy
FGFR2	C0037315	cardiomyopathy
CYSLTR1	C0037315	cardiomyopathy
SNRPN	C0037315	cardiomyopathy
TLX3	C0037315	cardiomyopathy
LEPR	C0037315	cardiomyopathy
VEGFA	C0037315	cardiomyopathy
MAGEL2	C0037315	cardiomyopathy
PTGS2	C0037315	cardiomyopathy
GH1	C0037315	cardiomyopathy
GNE	C0037315	cardiomyopathy
PWAR1	C0037315	cardiomyopathy
EDNRA	C0037315	cardiomyopathy
ACE	C0037315	cardiomyopathy
CTRC	C0747198	thrombus
GP2	C0747198	thrombus
PRSS1	C0747198	thrombus
TNF	C0747198	thrombus
CFTR	C0747198	thrombus
CPA1	C0747198	thrombus
SPINK1	C0747198	thrombus
CDR3	C0272286	sudden cardiac arrest
COMMD3-BMI1	C0272286	sudden cardiac arrest
IL27	C0272286	sudden cardiac arrest
IL18	C0272286	sudden cardiac arrest
GP9	C0272286	sudden cardiac arrest
TNFSF13	C0272286	sudden cardiac arrest
HAVCR2	C0272286	sudden cardiac arrest
IL4	C0272286	sudden cardiac arrest
HSPB3	C0272286	sudden cardiac arrest
MIR409	C0272286	sudden cardiac arrest
CXCR4	C0272286	sudden cardiac arrest
IL9	C0272286	sudden cardiac arrest
IL33	C0272286	sudden cardiac arrest
VDR	C0272286	sudden cardiac arrest
BMI1	C0272286	sudden cardiac arrest
STAT1	C0272286	sudden cardiac arrest
CD44	C0272286	sudden cardiac arrest
KRT20	C0272286	sudden cardiac arrest
FCGRT	C0272286	sudden cardiac arrest
IL10	C0272286	sudden cardiac arrest
RUNX3	C0272286	sudden cardiac arrest
IDO1	C0272286	sudden cardiac arrest
TNF	C0272286	sudden cardiac arrest
IL17F	C0272286	sudden cardiac arrest
IL17D	C0272286	sudden cardiac arrest
TNFRSF13B	C0272286	sudden cardiac arrest
THPO	C0272286	sudden cardiac arrest
IL17A	C0272286	sudden cardiac arrest
SEMA6A	C0272286	sudden cardiac arrest
MS4A1	C0272286	sudden cardiac arrest
TNFAIP3	C0272286	sudden cardiac arrest
NLRP3	C0272286	sudden cardiac arrest
MIR200C	C0272286	sudden cardiac arrest
MIR130A	C0272286	sudden cardiac arrest
FCGR1A	C0272286	sudden cardiac arrest
ANP32B	C0272286	sudden cardiac arrest
TLR4	C0272286	sudden cardiac arrest
MPL	C0272286	sudden cardiac arrest
IL1RN	C0272286	sudden cardiac arrest
NR3C1	C0272286	sudden cardiac arrest
CD72	C0272286	sudden cardiac arrest
CD86	C0272286	sudden cardiac arrest
IL21	C0272286	sudden cardiac arrest
TNFSF13B	C0272286	sudden cardiac arrest
IL23R	C0272286	sudden cardiac arrest
FCGR3A	C0272286	sudden cardiac arrest
CRP	C0272286	sudden cardiac arrest
MIR146A	C0272286	sudden cardiac arrest
IL23A	C0272286	sudden cardiac arrest
RHD	C0272286	sudden cardiac arrest
PTPN22	C0272286	sudden cardiac arrest
IL2	C0272286	sudden cardiac arrest
GP1BA	C0272286	sudden cardiac arrest
ST14	C0456103	acute cerebrovascular accidents
MBL2	C0456103	acute cerebrovascular accidents
MBL3P	C0456103	acute cerebrovascular accidents
PRSS1	C0456103	acute cerebrovascular accidents
SERAC1	C0456103	acute cerebrovascular accidents
IL6	C0456103	acute cerebrovascular accidents
PSMC5	C0038325	hyperlipidemia
POU5F1	C0038325	hyperlipidemia
RPL34P29	C0038325	hyperlipidemia
MAFB	C0038325	hyperlipidemia
COPS5	C0038325	hyperlipidemia
HSPG2	C0038325	hyperlipidemia
NEDD4	C0038325	hyperlipidemia
PML	C0038325	hyperlipidemia
RB1	C0038325	hyperlipidemia
CSF3	C0038325	hyperlipidemia
HCN4	C0038325	hyperlipidemia
UMAD1	C0038325	hyperlipidemia
NUCB1	C0038325	hyperlipidemia
EP300	C0038325	hyperlipidemia
RBX1	C0038325	hyperlipidemia
ABCB6	C0038325	hyperlipidemia
IFNG	C0038325	hyperlipidemia
CAV1	C0038325	hyperlipidemia
ADAM22	C0038325	hyperlipidemia
CYP3A4	C0038325	hyperlipidemia
LINC01149	C0038325	hyperlipidemia
MUC22	C0038325	hyperlipidemia
HCG22	C0038325	hyperlipidemia
NFKBIZ	C0038325	hyperlipidemia
MMP9	C0038325	hyperlipidemia
MMP2	C0038325	hyperlipidemia
TGM1	C0038325	hyperlipidemia
REC114	C0038325	hyperlipidemia
HLA-B	C0038325	hyperlipidemia
DDX39B	C0038325	hyperlipidemia
ATP6V1G2-DDX39B	C0038325	hyperlipidemia
C7orf72	C0038325	hyperlipidemia
TLR3	C0038325	hyperlipidemia
PSORS1C1	C0038325	hyperlipidemia
FASLG	C0038325	hyperlipidemia
GNLY	C0038325	hyperlipidemia
ALB	C0038325	hyperlipidemia
PARP1	C0038325	hyperlipidemia
HLA-A	C0038325	hyperlipidemia
ELMO1	C0038325	hyperlipidemia
IFNA2	C0038325	hyperlipidemia
SLC22A23	C0038325	hyperlipidemia
IL13	C0038325	hyperlipidemia
SNORD117	C0038325	hyperlipidemia
HCP5	C0038325	hyperlipidemia
CUL4A	C0038325	hyperlipidemia
IKZF1	C0038325	hyperlipidemia
TCF19	C0038325	hyperlipidemia
DERL1	C0038325	hyperlipidemia
HSPE1P1	C0038325	hyperlipidemia
CCR10	C0038325	hyperlipidemia
PTGER3	C0038325	hyperlipidemia
PSORS1C3	C0038325	hyperlipidemia
PTGIS	C0038325	hyperlipidemia
CTNNB1	C0038325	hyperlipidemia
IL4R	C0038325	hyperlipidemia
MRPS21P8	C0038325	hyperlipidemia
VCP	C0038325	hyperlipidemia
MIF	C0038325	hyperlipidemia
CELF2	C0038325	hyperlipidemia
CUL1	C0038325	hyperlipidemia
FBXO6	C0038325	hyperlipidemia
