name_0	drugbank_id_0	To	From	uniprot_id	name	drugbank_id
cysteamine	DB00847	NPY2R	P49146	P49146	cysteamine_all	DB00847_all
cysteamine	DB00847	SOD2	P04179	P04179	cysteamine_all	DB00847_all
cysteamine	DB00847	MMP9	P14780	P14780	cysteamine_all	DB00847_all
cysteamine	DB00847	ADO	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	FMO2	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	SST	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	GHRL	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	CYP7A1	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	ALB	P02768	P02768	cysteamine_all	DB00847_all
cysteamine	DB00847	MMP12	P39900	P39900	cysteamine_all	DB00847_all
cysteamine	DB00847	Qpct	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	CTSD	P07339	P07339	cysteamine_all	DB00847_all
cysteamine	DB00847	MPO	P05164	P05164	cysteamine_all	DB00847_all
cysteamine	DB00847	VNN1	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	MMP14	P50281	P50281	cysteamine_all	DB00847_all
cysteamine	DB00847	GCLC	P48506	P48506	cysteamine_all	DB00847_all
cysteamine	DB00847	HMOX1	P09601	P09601	cysteamine_all	DB00847_all
cysteamine	DB00847	FMO1	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	EHMT2	N/A	N/A	cysteamine_all	DB00847_all
cysteamine	DB00847	CFTR	P13569	P13569	cysteamine_all	DB00847_all
deflazacort	DB11921	CYP3A5	P20815	P20815	deflazacort_all	DB11921_all
deflazacort	DB11921	AR	P10275	P10275	deflazacort_all	DB11921_all
deflazacort	DB11921	NR3C1	P04150	P04150	deflazacort_all	DB11921_all
deflazacort	DB11921	CYP3A4	P08684	P08684	deflazacort_all	DB11921_all
dexmethylphenidate	DB06701	Slc6a2	N/A	N/A	dexmethylphenidate_all	DB06701_all
dexmethylphenidate	DB06701	SLC6A2	P23975	P23975	dexmethylphenidate_all	DB06701_all
dexmethylphenidate	DB06701	SLC6A4	P31645	P31645	dexmethylphenidate_all	DB06701_all
dexmethylphenidate	DB06701	SLC6A3	Q01959	Q01959	dexmethylphenidate_all	DB06701_all
dicyclomine	DB00804	CYP3A4	P08684	P08684	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CHRM4	P08173	P08173	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CHRM2	P08172	P08172	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CHRM3	P20309	P20309	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CYP2D6	P10635	P10635	dicyclomine_all	DB00804_all
dicyclomine	DB00804	DRD1	P21728	P21728	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CHRM1	P11229	P11229	dicyclomine_all	DB00804_all
dicyclomine	DB00804	CYP1A2	P05177	P05177	dicyclomine_all	DB00804_all
dicyclomine	DB00804	EHMT2	N/A	N/A	dicyclomine_all	DB00804_all
dicyclomine	DB00804	SLC22A2	N/A	N/A	dicyclomine_all	DB00804_all
dienogest	DB09123	PROC	P04070	P04070	dienogest_all	DB09123_all
dienogest	DB09123	CCL2	P13500	P13500	dienogest_all	DB09123_all
dienogest	DB09123	F2	P00734	P00734	dienogest_all	DB09123_all
dienogest	DB09123	FGB	P02675	P02675	dienogest_all	DB09123_all
dienogest	DB09123	IL6	P05231	P05231	dienogest_all	DB09123_all
dienogest	DB09123	IGF1	P05019	P05019	dienogest_all	DB09123_all
dienogest	DB09123	SERPINC1	P01008	P01008	dienogest_all	DB09123_all
dienogest	DB09123	ESR1	P03372	P03372	dienogest_all	DB09123_all
dienogest	DB09123	CYP3A4	P08684	P08684	dienogest_all	DB09123_all
dienogest	DB09123	TNF	P01375	P01375	dienogest_all	DB09123_all
dienogest	DB09123	FGG	P02679	P02679	dienogest_all	DB09123_all
dienogest	DB09123	HMGB1	P09429	P09429	dienogest_all	DB09123_all
dienogest	DB09123	PROS1	P07225	P07225	dienogest_all	DB09123_all
dienogest	DB09123	SERPINE1	P05121	P05121	dienogest_all	DB09123_all
dienogest	DB09123	FGA	P02671	P02671	dienogest_all	DB09123_all
dienogest	DB09123	NFKB1	P19838	P19838	dienogest_all	DB09123_all
dienogest	DB09123	AKR1C1	Q04828	Q04828	dienogest_all	DB09123_all
dienogest	DB09123	FSHB	N/A	N/A	dienogest_all	DB09123_all
dienogest	DB09123	LHB	N/A	N/A	dienogest_all	DB09123_all
dienogest	DB09123	PLAT	P00750	P00750	dienogest_all	DB09123_all
dienogest	DB09123	CXCL8	P10145	P10145	dienogest_all	DB09123_all
dienogest	DB09123	CRP	P02741	P02741	dienogest_all	DB09123_all
dienogest	DB09123	PGR	P06401	P06401	dienogest_all	DB09123_all
dienogest	DB09123	CYP19A1	P11511	P11511	dienogest_all	DB09123_all
dienogest	DB09123	TLR4	O00206	O00206	dienogest_all	DB09123_all
dienogest	DB09123	AR	P10275	P10275	dienogest_all	DB09123_all
dienogest	DB09123	HSD17B2	P37059	P37059	dienogest_all	DB09123_all
dienogest	DB09123	AKR1C2	P52895	P52895	dienogest_all	DB09123_all
dienogest	DB09123	CD4	P01730	P01730	dienogest_all	DB09123_all
dienogest	DB09123	PTGS2	P35354	P35354	dienogest_all	DB09123_all
dienogest	DB09123	F7	P08709	P08709	dienogest_all	DB09123_all
doxylamine	DB00366	CHRM4	P08173	P08173	doxylamine_all	DB00366_all
doxylamine	DB00366	CHRM2	P08172	P08172	doxylamine_all	DB00366_all
doxylamine	DB00366	CHRM3	P20309	P20309	doxylamine_all	DB00366_all
doxylamine	DB00366	HRH1	P35367	P35367	doxylamine_all	DB00366_all
doxylamine	DB00366	CHRM1	P11229	P11229	doxylamine_all	DB00366_all
doxylamine	DB00366	H1R	N/A	N/A	doxylamine_all	DB00366_all
doxylamine	DB00366	ABCB4	N/A	N/A	doxylamine_all	DB00366_all
doxylamine	DB00366	CHRM5	P08912	P08912	doxylamine_all	DB00366_all
doxylamine	DB00366	EHMT2	N/A	N/A	doxylamine_all	DB00366_all
doxylamine	DB00366	ALB	P02768	P02768	doxylamine_all	DB00366_all
doxylamine	DB00366	NR1I3	Q14994	Q14994	doxylamine_all	DB00366_all
entacapone	DB00494	UGT1A10	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	Sult2a6	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	ACSL1	P33121	P33121	entacapone_all	DB00494_all
entacapone	DB00494	Gdh	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	LRTOMT	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	MPC2	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	GPAM	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	UGT1A7	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	POLK	Q9UBT6	Q9UBT6	entacapone_all	DB00494_all
entacapone	DB00494	HSD17B4	P51659	P51659	entacapone_all	DB00494_all
entacapone	DB00494	HBB	P68871	P68871	entacapone_all	DB00494_all
entacapone	DB00494	UGT1A8	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	IL1B	P01584	P01584	entacapone_all	DB00494_all
entacapone	DB00494	UGT1A1	P22309	P22309	entacapone_all	DB00494_all
entacapone	DB00494	UGT1A3	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	UGT1A9	O60656	O60656	entacapone_all	DB00494_all
entacapone	DB00494	PID1	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	MET	P08581	P08581	entacapone_all	DB00494_all
entacapone	DB00494	MPC1L	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	ACOX3	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	PC	P11498	P11498	entacapone_all	DB00494_all
entacapone	DB00494	SNCA	P37840	P37840	entacapone_all	DB00494_all
entacapone	DB00494	ALPI	P09923	P09923	entacapone_all	DB00494_all
entacapone	DB00494	CYP2D6	P10635	P10635	entacapone_all	DB00494_all
entacapone	DB00494	CXCL8	P10145	P10145	entacapone_all	DB00494_all
entacapone	DB00494	ADPRHL1	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	HSD17B13	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	SLC7A11	Q9UPY5	Q9UPY5	entacapone_all	DB00494_all
entacapone	DB00494	EREG	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	SLPI	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	AUH	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	TNFAIP6	P98066	P98066	entacapone_all	DB00494_all
entacapone	DB00494	COMT	P21964	P21964	entacapone_all	DB00494_all
entacapone	DB00494	CLTC	N/A	N/A	entacapone_all	DB00494_all
entacapone	DB00494	IL1A	P01583	P01583	entacapone_all	DB00494_all
entacapone	DB00494	SULT2A1	Q06520	Q06520	entacapone_all	DB00494_all
entacapone	DB00494	PTGS2	P35354	P35354	entacapone_all	DB00494_all
entacapone	DB00494	ECHS1	P30084	P30084	entacapone_all	DB00494_all
lomustine	DB01206	CYP3A4	P08684	P08684	lomustine_all	DB01206_all
lomustine	DB01206	POLH	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	ACE2	Q9BYF1	Q9BYF1	lomustine_all	DB01206_all
lomustine	DB01206	INA	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	CYP2D6	P10635	P10635	lomustine_all	DB01206_all
lomustine	DB01206	ADK	P55263	P55263	lomustine_all	DB01206_all
lomustine	DB01206	H2AX	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	ABCB1	P08183	P08183	lomustine_all	DB01206_all
lomustine	DB01206	SOCS1	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	ATRX	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	DDIT3	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	SRXN1	N/A	N/A	lomustine_all	DB01206_all
lomustine	DB01206	CDKN1A	P38936	P38936	lomustine_all	DB01206_all
lomustine	DB01206	IDH1	O75874	O75874	lomustine_all	DB01206_all
lomustine	DB01206	STMN4	Q9H169	Q9H169	lomustine_all	DB01206_all
lomustine	DB01206	MGMT	P16455	P16455	lomustine_all	DB01206_all
lomustine	DB01206	STMN1	N/A	N/A	lomustine_all	DB01206_all
ixabepilone	DB04845	TUBB3	Q13509	Q13509	ixabepilone_all	DB04845_all
ixabepilone	DB04845	ABCB1	P08183	P08183	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA1A	Q71U36	Q71U36	ixabepilone_all	DB04845_all
ixabepilone	DB04845	ESR1	P03372	P03372	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB4A	P04350	P04350	ixabepilone_all	DB04845_all
ixabepilone	DB04845	CYP3A4	P08684	P08684	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB1	Q9H4B7	Q9H4B7	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA1B	P68363	P68363	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA3E	Q6PEY2	Q6PEY2	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB8	N/A	N/A	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUB	P50607	P50607	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA4A	P68366	P68366	ixabepilone_all	DB04845_all
ixabepilone	DB04845	ERBB2	P04626	P04626	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB4B	P68371	P68371	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB2B	Q9BVA1	Q9BVA1	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA3C	Q13748	Q13748	ixabepilone_all	DB04845_all
ixabepilone	DB04845	KRAS	P01116	P01116	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA1C	Q9BQE3	Q9BQE3	ixabepilone_all	DB04845_all
ixabepilone	DB04845	PGR	P06401	P06401	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB	P07437	P07437	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB2A	Q13885	Q13885	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBB6	Q9BUF5	Q9BUF5	ixabepilone_all	DB04845_all
ixabepilone	DB04845	ESR2	Q92731	Q92731	ixabepilone_all	DB04845_all
ixabepilone	DB04845	TUBA3D	N/A	N/A	ixabepilone_all	DB04845_all
obeticholic acid	DB05990	CYP1A2	P05177	P05177	obeticholic acid_all	DB05990_all
obeticholic acid	DB05990	NR1H4	Q96RI1	Q96RI1	obeticholic acid_all	DB05990_all
obeticholic acid	DB05990	ABCB11	O95342	O95342	obeticholic acid_all	DB05990_all
obeticholic acid	DB05990	FXR	N/A	N/A	obeticholic acid_all	DB05990_all
metipranolol	DB01214	BCL2	P10415	P10415	metipranolol_all	DB01214_all
metipranolol	DB01214	CYP2D6	P10635	P10635	metipranolol_all	DB01214_all
metipranolol	DB01214	GRK1	N/A	N/A	metipranolol_all	DB01214_all
metipranolol	DB01214	ADRB2	P07550	P07550	metipranolol_all	DB01214_all
metipranolol	DB01214	AR	P10275	P10275	metipranolol_all	DB01214_all
metipranolol	DB01214	ADRB1	P08588	P08588	metipranolol_all	DB01214_all
metipranolol	DB01214	CASP3	P42574	P42574	metipranolol_all	DB01214_all
metipranolol	DB01214	PARP1	P09874	P09874	metipranolol_all	DB01214_all
milnacipran	DB04896	CYP3A4	P08684	P08684	milnacipran_all	DB04896_all
milnacipran	DB04896	SLC6A4	P31645	P31645	milnacipran_all	DB04896_all
milnacipran	DB04896	NET	N/A	N/A	milnacipran_all	DB04896_all
milnacipran	DB04896	SLC6A2	P23975	P23975	milnacipran_all	DB04896_all
moxifloxacin	DB00218	PON1	P27169	P27169	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	TOP2A	P11388	P11388	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	parE	Q59192	Q59192	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	gyrB	P0A4L9	P0A4L9	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	ORF1ab	N/A	N/A	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	Bact gyrase	N/A	N/A	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	CYP1A2	P05177	P05177	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	Stap-coc parC	N/A	N/A	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	gyrA	P05653	P05653	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	G6PD	P11413	P11413	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	KCNH2	Q12809	Q12809	moxifloxacin_all	DB00218_all
moxifloxacin	DB00218	parC	P0C1U9	P0C1U9	moxifloxacin_all	DB00218_all
nizatidine	DB00585	H2R	N/A	N/A	nizatidine_all	DB00585_all
nizatidine	DB00585	ABCB1	P08183	P08183	nizatidine_all	DB00585_all
nizatidine	DB00585	HRH2	P25021	P25021	nizatidine_all	DB00585_all
nizatidine	DB00585	BCHE	P06276	P06276	nizatidine_all	DB00585_all
nalbuphine	DB00844	CYP3A4	P08684	P08684	nalbuphine_all	DB00844_all
nalbuphine	DB00844	PRL	N/A	N/A	nalbuphine_all	DB00844_all
nalbuphine	DB00844	CYP2D6	P10635	P10635	nalbuphine_all	DB00844_all
nalbuphine	DB00844	OPRD1	P41143	P41143	nalbuphine_all	DB00844_all
nalbuphine	DB00844	SLC22A2	N/A	N/A	nalbuphine_all	DB00844_all
nalbuphine	DB00844	Oprk1	N/A	N/A	nalbuphine_all	DB00844_all
nalbuphine	DB00844	CYP1A2	P05177	P05177	nalbuphine_all	DB00844_all
nalbuphine	DB00844	OPRM1	P35372	P35372	nalbuphine_all	DB00844_all
nalbuphine	DB00844	OPRK1	P41145	P41145	nalbuphine_all	DB00844_all
nadolol	DB01203	SLCO1A2	N/A	N/A	nadolol_all	DB01203_all
nadolol	DB01203	IL10	P22301	P22301	nadolol_all	DB01203_all
nadolol	DB01203	ADRB2	P07550	P07550	nadolol_all	DB01203_all
nadolol	DB01203	ORM1	P02763	P02763	nadolol_all	DB01203_all
nadolol	DB01203	ABCB1	P08183	P08183	nadolol_all	DB01203_all
nadolol	DB01203	ADRB1	P08588	P08588	nadolol_all	DB01203_all
nadolol	DB01203	LPL	P06858	P06858	nadolol_all	DB01203_all
nadolol	DB01203	ORM2	P19652	P19652	nadolol_all	DB01203_all
nadolol	DB01203	SLC47A1	N/A	N/A	nadolol_all	DB01203_all
nadolol	DB01203	IL12B	P29460	P29460	nadolol_all	DB01203_all
nadolol	DB01203	POU2F1	N/A	N/A	nadolol_all	DB01203_all
nadolol	DB01203	POU2F2	N/A	N/A	nadolol_all	DB01203_all
nadolol	DB01203	ADRB3	P13945	P13945	nadolol_all	DB01203_all
nadolol	DB01203	SLC47A2	N/A	N/A	nadolol_all	DB01203_all
nadolol	DB01203	SLC22A1	N/A	N/A	nadolol_all	DB01203_all
nilutamide	DB00665	POR	P16435	P16435	nilutamide_all	DB00665_all
nilutamide	DB00665	esr2a	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	ESR1	P03372	P03372	nilutamide_all	DB00665_all
nilutamide	DB00665	THRB	P10828	P10828	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP3A4	P08684	P08684	nilutamide_all	DB00665_all
nilutamide	DB00665	IGF1R	P08069	P08069	nilutamide_all	DB00665_all
nilutamide	DB00665	KLK3	P07288	P07288	nilutamide_all	DB00665_all
nilutamide	DB00665	GAPDH	Q8IKK7	Q8IKK7	nilutamide_all	DB00665_all
nilutamide	DB00665	NR1I2	O75469	O75469	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP2C9	P11712	P11712	nilutamide_all	DB00665_all
nilutamide	DB00665	THRA	P10827	P10827	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP2B6	P20813	P20813	nilutamide_all	DB00665_all
nilutamide	DB00665	GREB1	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	CDKN1B	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP2D6	P10635	P10635	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP2C19	P33261	P33261	nilutamide_all	DB00665_all
nilutamide	DB00665	esr2b	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	AKT1	P31749	P31749	nilutamide_all	DB00665_all
nilutamide	DB00665	thra.L	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP1A2	P05177	P05177	nilutamide_all	DB00665_all
nilutamide	DB00665	PPARG	P37231	P37231	nilutamide_all	DB00665_all
nilutamide	DB00665	AR	P10275	P10275	nilutamide_all	DB00665_all
nilutamide	DB00665	NFE2L2	N/A	N/A	nilutamide_all	DB00665_all
nilutamide	DB00665	CYP1B1	Q16678	Q16678	nilutamide_all	DB00665_all
midazolam	DB00683	BRDT	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRG1	Q8N1C3	Q8N1C3	midazolam_all	DB00683_all
midazolam	DB00683	HIST1H4I	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	RTN4IP1	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	NME2	P22392	P22392	midazolam_all	DB00683_all
midazolam	DB00683	S1PR1	P21453	P21453	midazolam_all	DB00683_all
midazolam	DB00683	CYP3A5	P20815	P20815	midazolam_all	DB00683_all
midazolam	DB00683	TLR1	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	CYP3A7	P24462	P24462	midazolam_all	DB00683_all
midazolam	DB00683	BRD3	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRA5	P31644	P31644	midazolam_all	DB00683_all
midazolam	DB00683	PCNA	P12004	P12004	midazolam_all	DB00683_all
midazolam	DB00683	THRB	P10828	P10828	midazolam_all	DB00683_all
midazolam	DB00683	CYP3A4	P08684	P08684	midazolam_all	DB00683_all
midazolam	DB00683	NCOA1	Q15788	Q15788	midazolam_all	DB00683_all
midazolam	DB00683	BCL2L1	Q07817	Q07817	midazolam_all	DB00683_all
midazolam	DB00683	GABRA6	Q16445	Q16445	midazolam_all	DB00683_all
midazolam	DB00683	GABRB1	P18505	P18505	midazolam_all	DB00683_all
midazolam	DB00683	GALE	Q14376	Q14376	midazolam_all	DB00683_all
midazolam	DB00683	GABRG3	Q99928	Q99928	midazolam_all	DB00683_all
midazolam	DB00683	TSPO	P30536	P30536	midazolam_all	DB00683_all
midazolam	DB00683	BPTF	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRB3	P28472	P28472	midazolam_all	DB00683_all
midazolam	DB00683	GABRA1	P14867	P14867	midazolam_all	DB00683_all
midazolam	DB00683	OPRK1	P41145	P41145	midazolam_all	DB00683_all
midazolam	DB00683	GABRG2	P18507	P18507	midazolam_all	DB00683_all
midazolam	DB00683	DHRS4	Q9BTZ2	Q9BTZ2	midazolam_all	DB00683_all
midazolam	DB00683	GIF	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRB2	P47870	P47870	midazolam_all	DB00683_all
midazolam	DB00683	F2R	P25116	P25116	midazolam_all	DB00683_all
midazolam	DB00683	HPGD	P15428	P15428	midazolam_all	DB00683_all
midazolam	DB00683	PDK2	Q15119	Q15119	midazolam_all	DB00683_all
midazolam	DB00683	CREBBP	Q92793	Q92793	midazolam_all	DB00683_all
midazolam	DB00683	GABRP	O00591	O00591	midazolam_all	DB00683_all
midazolam	DB00683	PHIP	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRA2	P47869	P47869	midazolam_all	DB00683_all
midazolam	DB00683	MMACHC	Q9Y4U1	Q9Y4U1	midazolam_all	DB00683_all
midazolam	DB00683	GABRA4	P48169	P48169	midazolam_all	DB00683_all
midazolam	DB00683	SMARCA4	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRD	O14764	O14764	midazolam_all	DB00683_all
midazolam	DB00683	RRM1	P23921	P23921	midazolam_all	DB00683_all
midazolam	DB00683	BAZ2B	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	GABRE	P78334	P78334	midazolam_all	DB00683_all
midazolam	DB00683	KAT2A	Q92830	Q92830	midazolam_all	DB00683_all
midazolam	DB00683	HIST1H3H	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	HTR2B	P41595	P41595	midazolam_all	DB00683_all
midazolam	DB00683	GABRA3	P34903	P34903	midazolam_all	DB00683_all
midazolam	DB00683	DHRS11	Q6UWP2	Q6UWP2	midazolam_all	DB00683_all
midazolam	DB00683	SPR	P35270	P35270	midazolam_all	DB00683_all
midazolam	DB00683	BRD4	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	BRD2	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	BRD1	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	CD1B	N/A	N/A	midazolam_all	DB00683_all
midazolam	DB00683	TRAPPC3	O43617	O43617	midazolam_all	DB00683_all
midazolam	DB00683	GABRQ	Q9UN88	Q9UN88	midazolam_all	DB00683_all
methoxsalen	DB00553	PROCR	Q9UNN8	Q9UNN8	methoxsalen_all	DB00553_all
methoxsalen	DB00553	TTPA	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	HBD	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	ESRRG	P62508	P62508	methoxsalen_all	DB00553_all
methoxsalen	DB00553	ACADM	P11310	P11310	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2C8	P10632	P10632	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2A6	P11509	P11509	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP11B2	P19099	P19099	methoxsalen_all	DB00553_all
methoxsalen	DB00553	NR1H2	P55055	P55055	methoxsalen_all	DB00553_all
methoxsalen	DB00553	PCNA	P12004	P12004	methoxsalen_all	DB00553_all
methoxsalen	DB00553	THRB	P10828	P10828	methoxsalen_all	DB00553_all
methoxsalen	DB00553	NCOA1	Q15788	Q15788	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP3A4	P08684	P08684	methoxsalen_all	DB00553_all
methoxsalen	DB00553	SNAI1	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	NCOA2	Q15596	Q15596	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP17A1	P05093	P05093	methoxsalen_all	DB00553_all
methoxsalen	DB00553	SEC14L2	O76054	O76054	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2C9	P11712	P11712	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CD1D	P15813	P15813	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP11A1	P05108	P05108	methoxsalen_all	DB00553_all
methoxsalen	DB00553	THRA	P10827	P10827	methoxsalen_all	DB00553_all
methoxsalen	DB00553	ESRRA	P11474	P11474	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2B6	P20813	P20813	methoxsalen_all	DB00553_all
methoxsalen	DB00553	NR0B2	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2D6	P10635	P10635	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CETP	P11597	P11597	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2E1	P05181	P05181	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP1A2	P05177	P05177	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CD1C	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	ACADS	P16219	P16219	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP1A1	P04798	P04798	methoxsalen_all	DB00553_all
methoxsalen	DB00553	NF1	N/A	N/A	methoxsalen_all	DB00553_all
methoxsalen	DB00553	HTR2B	P41595	P41595	methoxsalen_all	DB00553_all
methoxsalen	DB00553	BPI	P17213	P17213	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP1B1	Q16678	Q16678	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CD1A	P06126	P06126	methoxsalen_all	DB00553_all
methoxsalen	DB00553	CYP2R1	N/A	N/A	methoxsalen_all	DB00553_all
methylphenidate	DB00422	ELP5	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	ZDHHC7	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	HTR1A	P08908	P08908	methylphenidate_all	DB00422_all
methylphenidate	DB00422	ABCB1	P08183	P08183	methylphenidate_all	DB00422_all
methylphenidate	DB00422	ZNF565	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	DAT	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	CMTM8	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	CDH23	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	DRD3	P35462	P35462	methylphenidate_all	DB00422_all
methylphenidate	DB00422	HTT	P42858	P42858	methylphenidate_all	DB00422_all
methylphenidate	DB00422	GRIN2B	Q13224	Q13224	methylphenidate_all	DB00422_all
methylphenidate	DB00422	PRL	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	RRP7A	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	FXR2	N/A	N/A	methylphenidate_all	DB00422_all
methylphenidate	DB00422	ARSA	P15289	P15289	methylphenidate_all	DB00422_all
methylphenidate	DB00422	SLC6A3	Q01959	Q01959	methylphenidate_all	DB00422_all
